文件名,时间戳,实体类型,实体类型Jaccard系数,关系类型,关系类型Jaccard系数
北玄参 Beixuanshen.txt,2025-05-16 21:52:36,中药名、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7222222222222222,主治疾病、具有功能、具有性味、剂型、包含中药、属于属、属于科、用法用量、药用部位为、记载于文献、采收时间,0.5789473684210527
北细辛 Beixixin.txt,2025-05-16 21:52:53,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7777777777777778,不宜与、主治疾病、具有功能、具有性味、具有毒性、内服、外用、属于属、属于科、应用举例、用法用量、药用部位为、记载于文献、采收时间,0.7368421052631579
北苍朮 Beicangzhu.txt,2025-05-16 21:53:05,不宜与、中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.8333333333333334,不宜与、主治疾病、具有功能、具有性味、内服、包含中药、属于属、属于科、应用举例、用法用量、药用部位为、记载于文献、采收时间,0.6842105263157895
北马兜铃 Beimadouling.txt,2025-05-16 21:53:21,中药名、其他、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.8333333333333334,不宜与、主治疾病、具有功能、具有性味、内服、外用、属于属、属于科、用法、用法用量、药用部位为、采收时间,0.631578947368421
北黄花菜 Beihuanghuacai.txt,2025-05-16 21:53:38,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7777777777777778,主治疾病、具有功能、具有性味、具有毒性、内服、包含于、外用、属于属、属于科、用法用量、药用部位为、采收时间,0.631578947368421
匙叶鼠曲草 Shiyeshuqucao.txt,2025-05-16 21:53:46,中药名、功能、属、性味、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.6111111111111112,主治疾病、具有功能、具有性味、属于属、属于科、用法用量、药用部位为、采收加工,0.42105263157894735
匙羹藤 Chigengteng.txt,2025-05-16 21:53:56,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7777777777777778,主治疾病、具有功能、具有性味、具有毒性、内服、包含于、外用、属于属、属于科、用法用量、药用部位为、采收时间,0.631578947368421
千叶蓍 Qianyeshi.txt,2025-05-16 21:54:05,中药名、其他、具有毒性、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.8947368421052632,主治疾病、具有功能、具有性味、具有毒性、内服、包含中药、外用、属于属、属于科、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.7368421052631579
千屈菜 Qianqucai.txt,2025-05-16 21:54:15,中药名、其他、剂型、功能、外用、属、性味、文献、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7368421052631579,主治疾病、具有功能、具有性味、内服、包含中药、外用、属于属、属于科、用法用量、药用部位为、记载于文献、采收时间,0.631578947368421
千年健 Qiannianjian.txt,2025-05-16 21:54:25,中药名、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7894736842105263,主治疾病、具有功能、具有性味、内服、外用、属于属、属于科、用法用量、药用部位为、记载于文献、采收时间,0.5789473684210527
千日红 Qianrihong.txt,2025-05-16 21:54:36,其他、内服、剂型、功能、外用、属、性味、文献、用法、疾病、科、药用植物、药用部位、采收时间,0.7368421052631579,主治疾病、具有功能、具有性味、内服、剂型、包含中药、外用、属于属、属于科、应用举例、用法、药用部位为、记载于文献、采收时间,0.7368421052631579
千根草 Qiangencao.txt,2025-05-16 21:54:55,中药名、其他、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.8947368421052632,主治疾病、具有功能、具有性味、内服、剂型、包含中药、包含于、外用、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.8947368421052632
千里光 Qianliguang.txt,2025-05-16 21:55:17,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.7894736842105263,主治疾病、具有功能、具有性味、内服、剂型、包含中药、外用、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.8421052631578947
千里香 Qianlixiang.txt,2025-05-16 21:55:32,不宜与、中药名、其他、具有毒性、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.9473684210526315,不宜与、主治疾病、具有功能、具有性味、具有毒性、内服、包含中药、外用、属于属、属于科、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.8421052631578947
升麻 Shengma.txt,2025-05-16 21:55:46,不宜与、中药名、其他、具有毒性、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,1.0,不宜与、主治疾病、具有功能、具有性味、具有毒性、内服、包含中药、属于属、属于科、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.7894736842105263
半夏 Banxia.txt,2025-05-16 21:56:00,具有毒性、剂型、功能、属、性味、文献、用法用量、疾病、科、药用植物、药用部位、采收时间,0.631578947368421,主治疾病、具有功能、具有性味、具有毒性、内服、属于属、属于科、用法用量、药用部位为、记载于文献、采收时间,0.5789473684210527
半边旗 Banbianqi.txt,2025-05-16 21:56:41,中药名、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7894736842105263,主治疾病、具有功能、具有性味、内服、剂型、包含中药、外用、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收时间,0.7894736842105263
半边莲 Banbianlian.txt,2025-05-16 21:56:51,其他、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.8421052631578947,主治疾病、具有功能、具有性味、内服、剂型、外用、属于属、属于科、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.7368421052631579
华中五味子 Huazhongwuweizi.txt,2025-05-16 21:57:04,中药名、其他、剂型、功能、属、性味、文献、用法用量、疾病、科、药用植物、药用部位、采收时间,0.6842105263157895,主治疾病、具有功能、具有性味、内服、包含中药、包含于、外用、属于属、属于科、用法用量、药用部位为、记载于文献、采收时间,0.6842105263157895
华北蓝盆花 Huabeilanpenhua.txt,2025-05-16 21:57:19,中药名、其他、内服、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.8421052631578947,主治疾病、具有功能、具有性味、内服、剂型、包含中药、属于属、属于科、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.7368421052631579
华南忍冬 Huananrendong.txt,2025-05-16 21:57:38,不宜与、中药名、其他、剂型、功能、外用、属、性味、文献、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7894736842105263,不宜与、主治疾病、具有功能、具有性味、包含中药、包含于、属于属、属于科、用法、用法用量、采收时间,0.5789473684210527
华南毛蕨 Huananmaojue.txt,2025-05-16 21:57:48,中药名、其他、内服、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.8421052631578947,主治疾病、具有功能、具有性味、内服、属于属、属于科、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.631578947368421
华南紫萁 Huananziqi.txt,2025-05-16 21:58:02,中药名、其他、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.8421052631578947,主治疾病、具有功能、具有性味、包含中药、包含于、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收时间,0.6842105263157895
华南远志 Huananyuanzhi.txt,2025-05-16 21:58:15,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.7894736842105263,主治疾病、具有功能、具有性味、内服、包含于、外用、属于属、属于科、应用举例、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.7368421052631579
华山姜 Huashanjiang.txt,2025-05-16 21:58:29,中药名、其他、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.8421052631578947,主治疾病、具有功能、具有性味、剂型、包含中药、包含于、属于属、属于科、用法、用法用量、药用部位为、记载于文献、采收时间,0.6842105263157895
华山松 Huashansong.txt,2025-05-16 21:58:41,中药名、内服、剂型、功能、外用、属、性味、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.7894736842105263,主治疾病、具有功能、具有性味、内服、包含中药、外用、属于属、属于科、用法用量、药用部位为、采收加工,0.5789473684210527
华紫珠 Huazizhu.txt,2025-05-16 21:58:55,中药名、其他、内服、剂型、功能、外用、属、应用举例、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.85,主治疾病、具有功能、具有性味、内服、包含中药、外用、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.7894736842105263
华细辛 Huaxixin.txt,2025-05-16 21:59:08,不宜与、中药名、其他、具有毒性、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.95,不宜与、主治疾病、具有功能、具有性味、具有毒性、内服、包含中药、外用、属于属、属于科、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.8421052631578947
华重楼 Huachonglou.txt,2025-05-16 21:59:16,中药名、其他、具有毒性、剂型、功能、属、性味、文献、疾病、科、药用植物、药用部位、采收时间,0.65,主治疾病、具有功能、具有性味、具有毒性、包含中药、包含于、属于属、属于科、药用部位为、采收加工,0.5263157894736842
单叶新月蕨 Danyexinyuejue.txt,2025-05-16 21:59:28,中药名、其他、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.85,主治疾病、具有功能、具有性味、内服、剂型、包含中药、包含于、外用、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.8947368421052632
单叶蔓荆 Danyemanjing.txt,2025-05-16 21:59:44,中药名、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.8,主治疾病、具有功能、具有性味、内服、包含中药、外用、属于属、属于科、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.6842105263157895
单色蝴蝶草 Dansehudiecao.txt,2025-05-16 21:59:56,中药名、剂型、功能、属、性味、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.65,主治疾病、具有功能、具有性味、内服、包含于、外用、属于属、属于科、用法用量、药用部位为、采收加工、采收时间,0.631578947368421
南丹参 Nandanshen.txt,2025-05-16 22:00:09,中药名、其他、内服、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.75,主治疾病、具有功能、具有性味、包含中药、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收时间,0.631578947368421
南方红豆杉 Nanfanghongdoushan.txt,2025-05-16 22:00:40,中药名、内服、剂型、功能、属、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.65,主治疾病、具有功能、内服、剂型、属于属、属于科、用法、用法用量、药用部位为、采收加工、采收时间,0.5789473684210527
南瓜 Nangua.txt,2025-05-16 22:00:52,中药名、功能、属、应用举例、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.7,主治疾病、具有功能、具有性味、内服、包含中药、外用、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收时间,0.7368421052631579
南酸枣 Nansuanzao.txt,2025-05-16 22:01:40,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.75,主治疾病、具有功能、具有性味、内服、包含于、外用、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.7894736842105263
博落回 Boluohui.txt,2025-05-16 22:01:53,具有毒性、内服、功能、外用、属、性味、文献、疾病、科、药用植物、药用部位、采收时间,0.6,不宜与、主治疾病、具有功能、具有性味、具有毒性、外用、属于属、属于科、应用举例、药用部位为、记载于文献、采收时间,0.631578947368421
卫矛 Weimao.txt,2025-05-16 22:02:10,中药名、其他、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.8,不宜与、主治疾病、具有功能、具有性味、内服、包含于、外用、属于属、属于科、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.7894736842105263
卷丹 JuanDan.txt,2025-05-16 22:02:30,中药名、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.65,主治疾病、具有功能、具有性味、内服、包含中药、包含于、属于属、属于科、应用举例、用法用量、药用部位为、记载于文献、采收时间,0.6842105263157895
卷柏 Juanbai.txt,2025-05-16 22:02:44,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.75,不宜与、主治疾病、具有功能、具有性味、剂型、属于属、属于科、应用举例、用法、用法用量、药用部位为、采收加工、采收时间,0.6842105263157895
参薯 Shenshu.txt,2025-05-16 22:03:25,中药名、剂型、功能、属、性味、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.6,主治疾病、具有功能、具有性味、剂型、包含中药、属于属、属于科、用法、用法用量、药用部位为、采收时间,0.5789473684210527
叉分蓼 Chafenliao.txt,2025-05-16 22:03:41,中药名、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.7,主治疾病、具有功能、具有性味、内服、包含中药、外用、属于属、属于科、应用举例、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.7368421052631579
及已 Jiji.txt,2025-05-16 22:03:53,中药名、其他、具有毒性、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.75,不宜与、主治疾病、具有功能、具有性味、具有毒性、内服、外用、属于属、属于科、应用举例、用法用量、药用部位为、记载于文献、采收时间,0.7368421052631579
反枝苋 Fanzhixian.txt,2025-05-16 22:04:16,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7,主治疾病、具有功能、具有性味、内服、包含中药、包含于、外用、属于属、属于科、用法、用法用量、药用部位为、记载于文献、采收时间,0.7368421052631579
变叶木 Bianyemu.txt,2025-05-16 22:04:29,中药名、具有毒性、内服、剂型、功能、外用、属、性味、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.8,主治疾病、具有功能、具有性味、具有毒性、内服、包含于、外用、属于属、属于科、用法用量、药用部位为、采收加工、采收时间,0.6842105263157895
变叶树参 Bianyeshucan.txt,2025-05-16 22:04:42,中药名、其他、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.8,主治疾病、具有功能、具有性味、内服、包含于、外用、属于属、属于科、应用举例、用法、用法用量、药用部位为、采收时间,0.6842105263157895
变叶榕 Bianyerong.txt,2025-05-16 22:04:58,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.75,主治疾病、具有功能、具有性味、剂型、包含中药、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.7368421052631579
可可 Keke.txt,2025-05-16 22:05:04,中药名、属、科、药用植物、药用部位、采收加工、采收时间,0.35,属于属、属于科、药用部位为、采收加工、采收时间,0.2631578947368421
台湾相思 Taiwanxiangsi.txt,2025-05-16 22:05:12,中药名、其他、功能、属、性味、文献、用法、疾病、科、药用植物、药用部位、采收时间,0.6,主治疾病、具有功能、具有性味、内服、外用、属于属、属于科、应用举例、药用部位为、记载于文献、采收加工、采收时间,0.631578947368421
叶下珠 Yexiazhu.txt,2025-05-16 22:05:26,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7,不宜与、主治疾病、具有功能、具有性味、剂型、包含中药、包含于、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收时间,0.7894736842105263
叶象花 Yexianghua.txt,2025-05-16 22:05:42,中药名、具有毒性、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.8,主治疾病、具有功能、具有性味、具有毒性、内服、剂型、包含于、外用、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收时间,0.8421052631578947
合欢 Hehuan.txt,2025-05-16 22:06:10,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7,不宜与、主治疾病、具有功能、具有性味、内服、外用、属于属、属于科、应用举例、用法用量、药用部位为、记载于文献、采收时间,0.6842105263157895
吉祥草 Jixiangcao.txt,2025-05-16 22:06:22,中药名、其他、剂型、功能、属、应用举例、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.8,主治疾病、具有功能、具有性味、剂型、属于属、属于科、应用举例、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.631578947368421
吊兰 Diaolan.txt,2025-05-16 22:06:33,中药名、其他、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.8,主治疾病、具有功能、具有性味、内服、剂型、外用、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献,0.6842105263157895
吊灯花 Diaodenghua.txt,2025-05-16 22:06:42,中药名、功能、属、性味、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.6,主治疾病、具有功能、具有性味、内服、外用、属于属、属于科、药用部位为、采收加工、采收时间,0.5263157894736842
吊竹梅 Diaozhumei.txt,2025-05-16 22:06:58,不宜与、中药名、剂型、功能、属、应用举例、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.8,不宜与、主治疾病、具有功能、具有性味、剂型、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.7368421052631579
君迁子 Junqianzi.txt,2025-05-16 22:07:31,不宜与、中药名、剂型、功能、属、性味、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.7,不宜与、主治疾病、具有功能、具有性味、剂型、属于属、属于科、用法、用法用量、药用部位为、采收加工、采收时间,0.631578947368421
含笑 Hanxiao.txt,2025-05-16 22:07:40,中药名、功能、属、性味、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.55,主治疾病、具有功能、具有性味、内服、外用、属于属、属于科、用法用量、药用部位为、采收时间,0.5263157894736842
吴茱萸 Wuzhuyu.txt,2025-05-16 22:08:16,不宜与、中药名、具有毒性、剂型、功能、外用、属、性味、文献、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.8,不宜与、主治疾病、具有功能、具有性味、具有毒性、内服、包含中药、外用、属于属、属于科、用法用量、药用部位为、采收加工、采收时间,0.7368421052631579
咖啡黄葵 Kafeihuangkui.txt,2025-05-16 22:08:27,中药名、剂型、功能、属、性味、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.65,主治疾病、具有功能、具有性味、剂型、包含于、属于属、属于科、用法、用法用量、药用部位为、采收加工、采收时间,0.631578947368421
响铃豆 Xianglingdou.txt,2025-05-16 22:08:38,中药名、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.6,主治疾病、具有功能、具有性味、内服、属于属、属于科、应用举例、用法、药用部位为、采收时间,0.5263157894736842
唐古特大黄 Tanggutedahuang.txt,2025-05-16 22:08:54,中药名、其他、剂型、功能、属、应用举例、性味、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.75,不宜与、主治疾病、其他、具有功能、具有性味、剂型、包含中药、属于属、属于科、用法、用法用量、药用部位为、采收加工、采收时间,0.65
商陆 Shanglu.txt,2025-05-16 22:09:22,中药名、其他、具有毒性、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.85,主治疾病、具有功能、具有性味、具有毒性、内服、包含中药、外用、属于属、属于科、用法用量、药用部位为、记载于文献、采收时间,0.65
啤酒花 Pijiuhua.txt,2025-05-16 22:09:33,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7,主治疾病、具有功能、具有性味、内服、包含中药、属于属、属于科、应用举例、用法用量、药用部位为、采收时间,0.55
喜树 Xishu.txt,2025-05-16 22:09:45,中药名、具有毒性、剂型、功能、属、性味、用法用量、疾病、科、药用植物、药用部位、采收时间,0.6,主治疾病、具有功能、具有性味、具有毒性、内服、属于属、属于科、用法用量、药用部位为,0.45
喷瓜 Pengua.txt,2025-05-16 22:09:49,属、科、药用植物、药用部位,0.2,属于属、属于科、药用部位为,0.15
四叶参 Siyeshen.txt,2025-05-16 22:10:03,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7,不宜与、主治疾病、其他、具有功能、具有性味、剂型、包含中药、包含于、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收时间,0.8
四季秋海棠 Sijiqiuhaitang.txt,2025-05-16 22:10:11,中药名、功能、外用、属、性味、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.65,主治疾病、具有功能、具有性味、包含于、外用、属于属、属于科、用法、药用部位为、采收加工、采收时间,0.55
圆叶牵牛 Yuanyeqianniu.txt,2025-05-16 22:10:24,中药名、其他、具有毒性、内服、剂型、功能、属、性味、文献、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.8,主治疾病、具有功能、具有性味、具有毒性、内服、属于属、属于科、应用举例、用法用量、药用部位为、采收加工,0.55
圆柏 Yuanbai.txt,2025-05-16 22:10:35,中药名、其他、具有毒性、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.85,主治疾病、具有功能、具有性味、具有毒性、内服、外用、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献,0.65
土人参 Turenshen.txt,2025-05-16 22:10:48,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7,主治疾病、具有功能、具有性味、包含中药、包含于、属于属、属于科、应用举例、药用部位为、记载于文献、采收时间,0.55
土党参 Tudangshen.txt,2025-05-16 22:11:00,其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.65,主治疾病、具有功能、具有性味、内服、包含中药、外用、属于属、属于科、用法、用法用量、药用部位为、记载于文献、采收时间,0.65
土木香 Tumuxiang.txt,2025-05-16 22:11:11,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7,不宜与、主治疾病、具有功能、具有性味、内服、剂型、包含中药、属于属、属于科、应用举例、用法用量、药用部位为、记载于文献、采收时间,0.7
土茯苓 Tufuling.txt,2025-05-16 22:11:21,中药名、其他、具有毒性、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.85,主治疾病、具有功能、具有性味、具有毒性、剂型、包含中药、包含于、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收时间,0.75
土荆芥 Tujingjie.txt,2025-05-16 22:11:36,其他、具有毒性、内服、剂型、功能、外用、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收加工、采收时间,0.85,主治疾病、具有功能、具有性味、具有毒性、内服、剂型、包含中药、外用、属于属、属于科、应用举例、用法、用法用量、药用部位为、记载于文献、采收加工、采收时间,0.85
土贝母 Tubeimu.txt,2025-05-16 22:11:47,中药名、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.65,主治疾病、具有功能、具有性味、内服、包含中药、外用、属于属、属于科、用法用量、药用部位为、记载于文献、采收时间,0.6
地丁草 Didingcao.txt,2025-05-16 22:11:59,中药名、其他、功能、属、性味、文献、用法、疾病、科、药用植物、药用部位、采收时间,0.6,主治疾病、具有功能、具有性味、包含中药、包含于、属于属、属于科、药用部位为、记载于文献,0.45
地桃花 Ditaohua.txt,2025-05-16 22:12:13,中药名、其他、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.7,主治疾病、具有功能、具有性味、内服、包含中药、外用、属于属、属于科、用法、用法用量、药用部位为、记载于文献、采收加工,0.65
地梢瓜 Dishaogua.txt,2025-05-16 22:12:23,中药名、剂型、功能、属、性味、文献、用法、用法用量、疾病、科、药用植物、药用部位、采收时间,0.65,主治疾病、具有功能、具有性味、剂型、包含中药、属于属、属于科、用法、用法用量、药用部位为、记载于文献、采收时间,0.6
